GeneName GeneCluster chr start end
16883 ENSG00000055813 35 2 56184123 56386173
16884 ENSG00000113578 35 5 142592178 142698070
16885 ENSG00000186471 35 X 119895837 119920716
16886 ENSG00000184900 35 21 44805617 44818779
16887 ENSG00000183378 35 11 7689438 7706421
16888 ENSG00000253485 35 5 141364232 141512979
16889 ENSG00000050438 35 12 51391317 51515763
16890 ENSG00000159208 35 1 150282543 150287093
16891 ENSG00000230417 35 10 78179185 78551355
16892 ENSG00000068781 35 2 48529925 48776517
16893 ENSG00000229717 35 4 75830751 75832705
16894 ENSG00000135643 35 12 70366276 70434292
16895 ENSG00000204241 35 11 134032272 134046849
16896 ENSG00000121440 35 3 73382433 73624940
16897 ENSG00000253746 35 8 37405439 37406724
16898 ENSG00000188993 35 4 51993702 52017620
16899 ENSG00000271474 35 4 95549129 95552457
16900 ENSG00000253731 35 5 141373914 141512979
16901 ENSG00000189108 35 X 104566315 105767829
16902 ENSG00000186019 35 19 44105463 44113145
16903 ENSG00000091542 35 17 18183078 18209954
16904 ENSG00000242759 35 3 106836811 107240641
16905 ENSG00000197479 35 5 141199582 141203779
16906 ENSG00000186530 35 NA NA NA
16907 ENSG00000212122 35 5 113432554 113435031
16908 ENSG00000228741 35 13 23979810 24035027
16909 ENSG00000189275 35 10 131772398 131790199
16910 ENSG00000185742 35 11 109422120 109429114
16911 ENSG00000186094 35 1 48532855 50023913
16912 ENSG00000154096 35 11 119417378 119424985
16913 ENSG00000002745 35 7 121325367 121341104
16914 ENSG00000170681 35 9 100578079 100587906
16915 ENSG00000241978 35 9 110048598 110172512
16916 ENSG00000081760 35 12 125065379 125143333
16917 ENSG00000117598 35 1 98890245 99005032
16918 ENSG00000117595 35 1 209785623 209806175
16919 ENSG00000089225 35 12 114353931 114408442
16920 ENSG00000261693 35 8 142403652 142407028
16921 ENSG00000187792 35 22 23738678 23751092
16922 ENSG00000238184 35 11 2328749 2377992
16923 ENSG00000272977 35 22 25476218 25479971
16924 ENSG00000139973 35 14 61811974 62112550
16925 ENSG00000168389 35 1 39955112 39969968
16926 ENSG00000160194 35 21 42879644 42913304
16927 ENSG00000261496 35 4 86012296 86013874
16928 ENSG00000186369 35 14 62114353 62130962
16929 ENSG00000158164 35 X 102513676 102516784
16930 ENSG00000177839 35 5 141187127 141191541
16931 ENSG00000127616 35 19 10961001 11065395
16932 ENSG00000243978 35 X 110358816 110456334
16933 ENSG00000137463 35 4 139266163 139280338
16934 ENSG00000159784 35 7 143353400 143362770
16935 ENSG00000236013 35 6 140067435 140093721
16936 ENSG00000140450 35 15 97960698 97973838
16937 ENSG00000162771 35 1 212624474 212626778
16938 ENSG00000263136 35 NA NA NA
16939 ENSG00000074219 35 19 49340595 49362457
16940 ENSG00000162494 35 1 13474977 13514048
16941 ENSG00000100626 35 14 69259277 69357033
16942 ENSG00000178980 35 19 47778572 47784686
16943 ENSG00000162981 35 2 14632686 14650814
16944 ENSG00000269583 35 19 43574638 43575618
16945 ENSG00000264007 35 17 29621617 29622254
16946 ENSG00000049246 35 1 7784320 7845177
16947 ENSG00000269990 35 NA NA NA
16948 ENSG00000144857 35 3 113211003 113287459
16949 ENSG00000262209 35 5 141370264 141512979
16950 ENSG00000103723 35 15 82659281 82709914
16951 ENSG00000262576 35 5 141355025 141512979
16952 ENSG00000187984 35 9 92809388 92888693
16953 ENSG00000237807 35 8 53515171 53523931
16954 ENSG00000113205 35 5 141100473 141103827
16955 ENSG00000144339 35 2 191949043 192195709
16956 ENSG00000105877 35 7 21543215 21901839
16957 ENSG00000105127 35 19 15353385 15379798
16958 ENSG00000107562 35 10 44370165 44386493
16959 ENSG00000143850 35 1 204218851 204377665
16960 ENSG00000204764 35 5 170861870 171300015
16961 ENSG00000090238 35 16 30092314 30096915
16962 ENSG00000129195 35 17 6444415 6451469
16963 ENSG00000082482 35 1 215005775 215237093
16964 ENSG00000063587 35 X 153334155 153360110
16965 ENSG00000224004 35 14 53991101 53991995
16966 ENSG00000169594 35 15 83255903 83284714
16967 ENSG00000166313 35 11 6395124 6419414
16968 ENSG00000177291 35 10 35605410 35608935
16969 ENSG00000128829 35 15 39934146 40035591
16970 ENSG00000158427 35 X 103918896 103966712
16971 ENSG00000109046 35 17 27294076 27315926
16972 ENSG00000261067 35 16 28974804 28990783
16973 ENSG00000213285 35 5 181471963 181472430
16974 ENSG00000263745 35 18 1883524 2240847
16975 ENSG00000242600 35 10 79904898 79950336
16976 ENSG00000198108 35 5 129904472 130186634
16977 ENSG00000116667 35 1 184387058 184629020
16978 ENSG00000224086 35 22 21938293 21977632
16979 ENSG00000108231 35 10 93757809 93806272
16980 ENSG00000222035 35 2 202113626 202117058
16981 ENSG00000242441 35 2 48617798 48733148
16982 ENSG00000164099 35 4 118280038 118353003
16983 ENSG00000216775 35 6 52665148 52669155
16984 ENSG00000128482 35 17 19411125 19417276
16985 ENSG00000172061 35 3 194355247 194369743
16986 ENSG00000172399 35 4 119135784 119187789
16987 ENSG00000053438 35 20 37521215 37523693
16988 ENSG00000012232 35 8 28600469 28755599
16989 ENSG00000224858 35 3 37016523 37017014
16990 ENSG00000228528 35 2 104703758 104705509
16991 ENSG00000214216 35 3 158962928 159266307
16992 ENSG00000213658 35 16 28984826 28990783
16993 ENSG00000181215 35 4 5897591 6018507
16994 ENSG00000204442 35 13 107163510 107866735
16995 ENSG00000271387 35 1 184385753 184386704
16996 ENSG00000272899 35 7 128866308 128872044
16997 ENSG00000163430 35 3 120392293 120451253
16998 ENSG00000166603 35 18 60371110 60372775
16999 ENSG00000175697 35 3 120164645 120285094
17000 ENSG00000231290 35 20 58515379 58619888
17001 ENSG00000166342 35 18 72742314 72868146
17002 ENSG00000206432 35 18 5882072 5895955
17003 ENSG00000243244 35 2 48529383 48598513
17004 ENSG00000143469 35 1 209938174 210171389
17005 ENSG00000143799 35 1 226360691 226408079
17006 ENSG00000151612 35 4 145757627 145938635
17007 ENSG00000169777 35 5 9628997 9712378
17008 ENSG00000254539 35 1 149048576 149051273
17009 ENSG00000165084 35 8 68330722 68819022
17010 ENSG00000054356 35 2 219289623 219309648
17011 ENSG00000121361 35 12 21764955 21775581
17012 ENSG00000227242 35 1 147019656 147056593
17013 ENSG00000139200 35 12 6693792 6700800
17014 ENSG00000180611 35 3 192796815 192918161
17015 ENSG00000267886 35 19 23075201 23100361
17016 ENSG00000139998 35 14 64945814 64972776
17017 ENSG00000181982 35 4 24806117 24980204
17018 ENSG00000224729 35 7 100589402 100604206
17019 ENSG00000120738 35 5 138465490 138469315
17020 ENSG00000243071 35 12 76660405 76660884
17021 ENSG00000133818 35 11 14277926 14364506
17022 ENSG00000008118 35 1 209583717 209613938
17023 ENSG00000124615 35 6 39899578 39934551
17024 ENSG00000092096 35 14 23346306 23352912
17025 ENSG00000123342 35 12 55835433 55842966
17026 ENSG00000167130 35 9 129081100 129090438
17027 ENSG00000233338 35 X 12902817 12908333
17028 ENSG00000251056 35 4 49502145 49506022
17029 ENSG00000227199 35 7 116952446 116954334
17030 ENSG00000106571 35 7 41960950 42237870
17031 ENSG00000124422 35 17 20999593 21043760
17032 ENSG00000184838 35 5 120464278 120687332
17033 ENSG00000260455 35 6 22134957 22147193
17034 ENSG00000249664 35 5 83012285 83013109
17035 ENSG00000139910 35 14 26443093 26597754
17036 ENSG00000182901 35 1 240775515 241357230
17037 ENSG00000106003 35 7 2512529 2529177
17038 ENSG00000263731 35 17 81878425 81881106
17039 ENSG00000157404 35 4 54657918 54740715
17040 ENSG00000126010 35 X 16123556 16153021
17041 ENSG00000253553 35 8 88326836 88737134
17042 ENSG00000204574 35 6 30571376 30597179
17043 ENSG00000137573 35 8 69466624 69660915
17044 ENSG00000109625 35 4 8592660 8619759
17045 ENSG00000243716 35 16 22479121 22536521
17046 ENSG00000101751 35 18 54269404 54321266
17047 ENSG00000166448 35 7 98846488 98870771
17048 ENSG00000236333 35 12 72253508 72274907
17049 ENSG00000172733 35 8 30995802 31033715
17050 ENSG00000116117 35 2 204545793 205620162
17051 ENSG00000155893 35 3 141228726 141367753
17052 ENSG00000273167 35 13 23979700 24321031
17053 ENSG00000206190 35 15 25677273 25865172
17054 ENSG00000081818 35 5 141121799 141125623
17055 ENSG00000178662 35 2 165469647 165689407
17056 ENSG00000131089 35 X 63634967 63809274
17057 ENSG00000074181 35 19 15159038 15200981
17058 ENSG00000187672 35 3 55508308 56468363
17059 ENSG00000197467 35 10 69801931 69964275
17060 ENSG00000106328 35 7 127591409 127602144
17061 ENSG00000174307 35 1 201464383 201469237
17062 ENSG00000233029 35 1 121090289 121097655
17063 ENSG00000174469 35 7 146116002 148420998
17064 ENSG00000168621 35 5 37812677 37839686
17065 ENSG00000105649 35 19 18196784 18204074
17066 ENSG00000114790 35 3 154121003 154257827
17067 ENSG00000112246 35 6 100385015 100464929
17068 ENSG00000170949 35 19 53066606 53103436
17069 ENSG00000250305 35 8 12945642 13031503
17070 ENSG00000253767 35 5 141390157 141512979
17071 ENSG00000124343 35 X 2752050 2815927
17072 ENSG00000113657 35 5 147390811 147510056
17073 ENSG00000158258 35 3 139935185 140577397
17074 ENSG00000144834 35 3 111998664 112013887
17075 ENSG00000078053 35 7 38383704 38631567
17076 ENSG00000215475 35 13 45777243 45851736
17077 ENSG00000072832 35 4 5748084 5893058
17078 ENSG00000151623 35 4 148078762 148444698
17079 ENSG00000272384 36 8 122779971 122780830
17080 ENSG00000155719 36 16 21678514 21760729
17081 ENSG00000272259 36 20 63009383 63085071
17082 ENSG00000271780 36 14 101948347 101949425
17083 ENSG00000129566 36 14 20365667 20413429
17084 ENSG00000231856 36 13 51803838 51813832
17085 ENSG00000262714 36 16 53386944 53389085
17086 ENSG00000135638 36 2 72916260 72936071
17087 ENSG00000227252 36 2 237059434 237085817
17088 ENSG00000185156 36 17 8797162 8799349
17089 ENSG00000159374 36 2 74557883 74648338
17090 ENSG00000005471 36 7 87401697 87480435
17091 ENSG00000231389 36 6 33064569 33080775
17092 ENSG00000253878 36 8 94950037 94951396
17093 ENSG00000076258 36 1 171314208 171342084
17094 ENSG00000181074 36 11 5754693 5755729
17095 ENSG00000143333 36 1 182598623 182604408
17096 ENSG00000213402 36 11 67435510 67438067
17097 ENSG00000223907 36 NA NA NA
17098 ENSG00000268204 36 19 7633766 7636990
17099 ENSG00000233889 36 NA NA NA
17100 ENSG00000001561 36 6 46129993 46146699
17101 ENSG00000132182 36 3 13316235 13420309
17102 ENSG00000138115 36 10 95036772 95069497
17103 ENSG00000117877 36 19 45406209 45410766
17104 ENSG00000142765 36 1 27342020 27353937
17105 ENSG00000169435 36 4 73571550 73620631
17106 ENSG00000130287 36 19 19211973 19252233
17107 ENSG00000147485 36 8 51319578 51809445
17108 ENSG00000055955 36 3 52812975 52831479
17109 ENSG00000257264 36 16 14901499 14902174
17110 ENSG00000121898 36 10 123706207 123940267
17111 ENSG00000178795 36 11 77216558 77301687
17112 ENSG00000141576 36 17 76142453 76240373
17113 ENSG00000172534 36 X 153947553 153971807
17114 ENSG00000103319 36 16 22206282 22288732
17115 ENSG00000103316 36 16 21238874 21303083
17116 ENSG00000139352 36 12 102957686 102960516
17117 ENSG00000197329 36 2 64092652 64144454
17118 ENSG00000225032 36 9 127816066 127822520
17119 ENSG00000225039 36 13 30419519 30422237
17120 ENSG00000155629 36 10 96593312 96720514
17121 ENSG00000196150 36 8 144876497 144902168
17122 ENSG00000219395 36 6 151411259 151413945
17123 ENSG00000135824 36 1 182641816 182684576
17124 ENSG00000243155 36 1 180944042 180976482
17125 ENSG00000039600 36 5 157625679 157671480
17126 ENSG00000012779 36 10 45374176 45446119
17127 ENSG00000256545 36 NA NA NA
17128 ENSGR0000196433.7 36 NA NA NA
17129 ENSG00000172005 36 2 95025677 95053996
17130 ENSG00000188859 36 1 166057426 166166969
17131 ENSG00000088448 36 13 110878540 110915069
17132 ENSG00000131508 36 5 139526431 139628433
17133 ENSG00000244378 36 16 69033675 69036042
17134 ENSG00000139737 36 13 77697854 77764242
17135 ENSG00000150627 36 4 176065834 176182818
17136 ENSG00000183742 36 7 20134655 20217404
17137 ENSG00000155275 36 4 8436140 8493531
17138 ENSG00000082146 36 2 201387858 201480846
17139 ENSG00000173141 36 13 21176645 21179084
17140 ENSG00000100058 36 22 25448105 25520854
17141 ENSG00000160193 36 21 42843094 42879568
17142 ENSG00000261449 36 8 42151772 42152763
17143 ENSG00000184678 36 1 149884459 149886652
17144 ENSG00000213073 36 6 160093082 160096212
17145 ENSG00000154310 36 3 171061339 171460408
17146 ENSG00000154319 36 8 11421463 11474715
17147 ENSG00000198822 36 7 86643914 86864884
17148 ENSG00000110042 36 11 59171430 59208587
17149 ENSG00000075290 36 10 100463041 100483744
17150 ENSG00000203812 36 1 149842188 149842736
17151 ENSG00000203814 36 1 149782689 149812373
17152 ENSG00000125821 36 20 18567453 18763917
17153 ENSG00000171681 36 12 14365632 14502935
17154 ENSG00000248015 36 19 1392170 1396467
17155 ENSG00000241532 36 3 75653561 75654773
17156 ENSG00000233220 36 11 130002938 130004356
17157 ENSG00000232650 36 1 119328176 119356182
17158 ENSG00000129535 36 14 24080107 24115014
17159 ENSG00000235330 36 9 477750 478423
17160 ENSG00000265264 36 NA NA NA
17161 ENSG00000187621 36 14 95650498 95679833
17162 ENSG00000185128 36 NA NA NA
17163 ENSG00000213214 36 7 144186083 144195655
17164 ENSG00000156711 36 6 36127809 36144524
17165 ENSG00000204287 36 6 32439842 32445046
17166 ENSG00000121406 36 19 57527325 57557542
17167 ENSG00000253320 36 8 102864300 102977876
17168 ENSG00000256747 36 12 27779821 27781067
17169 ENSG00000172817 36 8 64587763 64798761
17170 ENSG00000257591 36 19 12142090 12156729
17171 ENSG00000149480 36 11 62593214 62601840
17172 ENSG00000105639 36 19 17824780 17848071
17173 ENSG00000159618 36 16 57542421 57591681
17174 ENSG00000007312 36 17 63928740 63932354
17175 ENSG00000240219 36 1 204626775 204629712
17176 ENSG00000075218 36 22 46296741 46330810
17177 ENSG00000128040 36 4 56809860 56821742
17178 ENSG00000108604 36 17 63832081 63843065
17179 ENSG00000112964 36 5 42423777 42721878
17180 ENSG00000168447 36 16 23278231 23381299
17181 ENSG00000242829 36 3 119298665 119299012
17182 ENSG00000135686 36 16 84648525 84667686
17183 ENSG00000022976 36 14 102317377 102342702
17184 ENSG00000261925 36 NA NA NA
17185 ENSG00000142959 36 1 44783585 44787705
17186 ENSG00000110448 36 11 61102395 61127852
17187 ENSG00000267040 36 18 57630302 57669296
17188 ENSG00000242615 36 19 12141806 12143322
17189 ENSG00000198131 36 19 58228594 58277495
17190 ENSG00000198133 36 14 67447084 67533739
17191 ENSG00000248283 36 4 42561457 42562425
17192 ENSG00000152969 36 4 6026199 6200591
17193 ENSG00000224975 36 X 47204921 47205865
17194 ENSG00000185669 36 16 88677682 88686493
17195 ENSG00000165025 36 9 90801787 90898549
17196 ENSG00000258559 36 14 74289127 74294425
17197 ENSG00000164080 36 3 51541144 51668667
17198 ENSG00000198553 36 13 50015254 50020922
17199 ENSG00000125898 36 20 833715 857463
17200 ENSG00000271086 36 9 99355337 99377240
17201 ENSG00000248592 36 3 52833121 52897562
17202 ENSG00000248590 36 4 56593004 56595681
17203 ENSG00000228784 36 2 19868860 19885047
17204 ENSG00000217929 36 6 142272 145083
17205 ENSG00000101282 36 20 958452 1002264
17206 ENSG00000260249 36 16 50666211 50671639
17207 ENSG00000234026 36 10 95228243 95231144
17208 ENSG00000118707 36 20 36573488 36593950
17209 ENSG00000186648 36 14 24052000 24069728
17210 ENSG00000183960 36 3 19148454 19535646
17211 ENSG00000170324 36 10 48153088 48274870
17212 ENSG00000169955 36 16 30530367 30535347
17213 ENSG00000137558 36 8 74824537 74855029
17214 ENSG00000251226 36 11 134735596 134763810
17215 ENSG00000159212 36 21 34669389 34718227
17216 ENSG00000214745 36 X 55961208 55962482
17217 ENSG00000268670 36 19 4061615 4062749
17218 ENSG00000270726 36 X 156004218 156022236
17219 ENSG00000185361 36 19 4639518 4655568
17220 ENSG00000261996 36 17 6653464 6655009
17221 ENSG00000171634 36 17 67825524 67984378
17222 ENSG00000170779 36 14 105009573 105021148
17223 ENSG00000175189 36 12 57434760 57450828
17224 ENSG00000080298 36 9 3218297 3526004
17225 ENSG00000073464 36 X 10156945 10237660
17226 ENSG00000135447 36 12 54575387 54588659
17227 ENSG00000237877 36 2 186032891 186083233
17228 ENSG00000085563 36 7 87503633 87713323
17229 ENSG00000196943 36 14 24299862 24309124
17230 ENSG00000254003 36 7 88216660 88219226
17231 ENSG00000182389 36 2 151832768 152099475
17232 ENSG00000149269 36 11 77321707 77474635
17233 ENSG00000166676 36 16 10760919 10818794
17234 ENSG00000150625 36 4 175632934 176002664
17235 ENSG00000172602 36 12 48857145 48865898
17236 ENSG00000261915 36 17 7312661 7319174
17237 ENSG00000267618 36 17 35011349 35121493
17238 ENSG00000020633 36 1 24899511 24965121
17239 ENSG00000260831 36 NA NA NA
17240 ENSG00000027075 36 14 61187559 61550976
17241 ENSG00000224599 36 9 65189995 65193610
17242 ENSG00000134007 36 14 70522358 70535015
17243 ENSG00000215346 36 NA NA NA
17244 ENSG00000102572 36 13 98445185 98577940
17245 ENSG00000102575 36 19 11574660 11579008
17246 ENSG00000114738 36 3 50611520 50649297
17247 ENSG00000196433 36 X 1615001 1643081
17248 ENSG00000168918 36 2 233059967 233207903
17249 ENSG00000187862 36 1 156579727 156586770
17250 ENSG00000188001 36 3 188947214 189325304
17251 ENSG00000218422 36 NA NA NA
17252 ENSG00000260682 36 16 81961926 81962243
17253 ENSG00000151131 36 12 104986310 105074197
17254 ENSG00000117322 36 1 207454230 207489895
17255 ENSG00000138964 36 22 44172956 44219533
17256 ENSG00000162398 36 1 54806063 54842252
17257 ENSG00000101336 36 20 32052188 32101856
17258 ENSG00000242852 36 19 12461184 12513854
17259 ENSG00000183558 36 NA NA NA
17260 ENSG00000120329 36 5 141302629 141304045
17261 ENSG00000074706 36 6 154154496 154356792
17262 ENSGR0000182162.5 36 NA NA NA
17263 ENSG00000184408 36 7 120273668 120750331
17264 ENSG00000104081 36 15 40087890 40108892
17265 ENSG00000170006 36 4 152618632 152680165
17266 ENSG00000262074 36 17 19063346 19064136
17267 ENSG00000111224 36 12 3791047 3873448
17268 ENSG00000088247 36 19 6413348 6424794
17269 ENSG00000141506 36 17 8878911 8965712
17270 ENSG00000163689 36 3 58717365 59050084
17271 ENSG00000127564 36 16 2968024 2980539
17272 ENSG00000157601 36 21 41420304 41459214
17273 ENSG00000126215 36 14 103697609 103715504
17274 ENSG00000160223 36 21 44222991 44240966
17275 ENSG00000243107 36 7 92200014 92206857
17276 ENSG00000163945 36 4 1347266 1388049
17277 ENSG00000100897 36 14 24114195 24125242
17278 ENSG00000261827 36 NA NA NA
17279 ENSG00000154655 36 18 5954706 6415237
17280 ENSG00000124491 36 6 6144085 6321013
17281 ENSG00000162836 36 1 147629652 147670496
17282 ENSG00000171595 36 17 74274247 74314884
17283 ENSG00000240050 36 6 116280199 116370273
17284 ENSG00000132334 36 10 127907061 128085855
17285 ENSG00000100918 36 14 24171853 24180257
