GeneID Module chr start end
12830 ENSG00000078295.11 darkred 5 7396208 7830081
12831 ENSG00000145721.7 black 5 97091867 97142872
12832 ENSG00000011143.12 orange 17 58205437 58219605
12833 ENSG00000196459.9 lightcyan X 13712244 13734635
12834 ENSG00000225768.1 green 10 104474939 104480274
12835 ENSG00000234290.2 turquoise 5 132468890 132473043
12836 ENSG00000238062.1 brown 2 230984368 230996032
12837 ENSG00000105672.10 turquoise 19 35641745 35644871
12838 ENSG00000177576.6 midnightblue 18 49477250 49492565
12839 ENSG00000231827.2 black 1 153795173 153802091
12840 ENSG00000265262.1 green 17 62950831 62951188
12841 ENSG00000188373.4 brown 10 84173738 84185294
12842 ENSG00000186834.2 turquoise 17 45148502 45152101
12843 ENSG00000107897.14 darkgreen 10 27195214 27242130
12844 ENSG00000236698.1 white 1 16685621 16686055
12845 ENSG00000228835.1 turquoise 18 32769795 32774413
12846 ENSG00000197620.6 darkgrey X 149540355 149550510
12847 ENSG00000038945.10 blue 8 16107878 16567490
12848 ENSG00000168830.6 green 6 86937306 87016683
12849 ENSG00000172932.10 lightyellow 11 67288547 67302485
12850 ENSG00000144029.7 orange 2 95087207 95149434
12851 ENSG00000168883.15 blue 2 85602856 85649282
12852 ENSG00000213742.2 lightgreen 20 25624045 25678074
12853 ENSG00000177946.4 midnightblue 16 89969791 89972534
12854 ENSG00000259585.2 blue 15 35298249 35299440
12855 ENSG00000250869.1 turquoise 8 67133554 67135911
12856 ENSG00000198218.6 blue 3 49029707 49094363
12857 ENSG00000147669.6 lightcyan 8 100150584 100154002
12858 ENSG00000115738.5 turquoise 2 8678845 8684453
12859 ENSG00000118939.13 midnightblue 13 75549480 75606020
12860 ENSG00000177030.12 turquoise 11 644233 706715
12861 ENSG00000173207.8 blue 1 154974653 154979249
12862 ENSG00000224861.1 turquoise 14 66012830 66013789
12863 ENSG00000230185.4 turquoise 9 112433816 112487204
12864 ENSG00000167654.13 darkred 19 3879864 3928079
12865 ENSG00000257141.1 green 12 107832858 107835030
12866 ENSG00000143171.8 green 1 165400917 165445355
12867 ENSG00000267539.1 turquoise NA NA NA
12868 ENSG00000230896.1 turquoise 1 45694684 45697075
12869 ENSG00000232117.1 brown 13 30151886 30159621
12870 ENSG00000123106.6 darkgreen 12 28133249 28581511
12871 ENSG00000215354.5 darkturquoise 8 8019429 8024652
12872 ENSG00000236601.1 green 1 358857 365704
12873 ENSG00000205057.3 brown 12 92420094 92428148
12874 ENSG00000169139.7 darkgrey 8 48008400 48064708
12875 ENSG00000186009.4 brown 13 113648804 113658186
12876 ENSG00000126457.16 blue 19 49675786 49689029
12877 ENSG00000253348.1 black 5 170747047 170788650
12878 ENSG00000188786.9 lightgreen 1 37809567 37859620
12879 ENSG00000157538.9 blue 21 37223420 37267919
12880 ENSG00000046889.14 darkred 8 67952118 68237030
12881 ENSG00000223908.5 green 5 160023740 160024045
12882 ENSG00000149716.8 darkgrey 11 69653076 69675416
12883 ENSG00000100211.6 tan 22 38656636 38673854
12884 ENSG00000228598.1 black 7 20141916 20153531
12885 ENSG00000257062.2 blue 12 21047179 21176895
12886 ENSG00000211645.2 cyan 22 22327300 22327814
12887 ENSG00000141720.7 tan NA NA NA
12888 ENSG00000174953.9 grey60 3 154272546 154324497
12889 ENSG00000165934.8 grey60 14 92121937 92172145
12890 ENSG00000135245.9 tan 7 128455849 128458418
12891 ENSG00000014919.8 white 10 99711844 99732100
12892 ENSG00000162521.14 darkgrey 1 32651142 32686211
12893 ENSG00000230943.1 brown 6 113623535 113650074
12894 ENSG00000156959.7 darkturquoise 3 9498361 9553802
12895 ENSG00000130377.9 yellow 19 6135247 6193094
12896 ENSG00000232671.2 tan 1 151280024 151281929
12897 ENSG00000146707.10 turquoise 7 76609986 76627261
12898 ENSG00000234371.5 turquoise 3 183884924 183888449
12899 ENSG00000271862.1 saddlebrown 5 83049376 83050964
12900 ENSG00000182095.10 turquoise 7 5306790 5425414
12901 ENSG00000141030.8 darkgrey 17 17246820 17281293
12902 ENSG00000006047.8 turquoise 17 7288252 7294615
12903 ENSG00000090861.11 royalblue 16 70252295 70289543
12904 ENSG00000143256.4 lightyellow 1 161100556 161118111
12905 ENSG00000225684.3 green 9 113103338 113111500
12906 ENSG00000260677.1 green 9 97743208 97744935
12907 ENSG00000189348.5 black 19 53281559 53284944
12908 ENSG00000214212.4 brown 19 10836575 10869790
12909 ENSG00000164794.4 green 8 109963645 109975847
12910 ENSG00000182149.16 royalblue 16 71845996 71931199
12911 ENSG00000135365.11 tan 11 45929323 46121178
12912 ENSG00000166436.11 orange 11 8612037 8671866
12913 ENSG00000184261.4 darkred 2 47516581 47570939
12914 ENSG00000256712.1 turquoise 12 11166090 11171353
12915 ENSG00000132554.15 green 8 99960936 100131268
12916 ENSG00000259704.1 brown 15 90839724 90841378
12917 ENSG00000262810.1 brown 17 2089681 2101560
12918 ENSG00000144410.4 black 2 206939554 206969474
12919 ENSG00000128626.7 turquoise 19 38930548 38933162
12920 ENSG00000175279.17 darkgrey 1 10430443 10442809
12921 ENSG00000167695.10 tan 17 732412 742972
12922 ENSG00000215210.3 turquoise 9 30689105 30690272
12923 ENSG00000267026.1 yellow 9 98847172 98872415
12924 ENSG00000113946.3 brown 3 190322541 190412143
12925 ENSG00000174775.12 darkorange 11 532242 537287
12926 ENSG00000163714.13 grey60 3 142964497 143060546
12927 ENSG00000251575.2 green 5 61732774 61735669
12928 ENSG00000253768.1 green 5 173562478 173573199
12929 ENSG00000197705.5 turquoise 18 32672671 32773062
12930 ENSG00000196227.6 grey60 20 59933764 59948680
12931 ENSG00000141551.10 paleturquoise 17 82239023 82273731
12932 ENSG00000180269.7 darkturquoise 16 20031485 20073917
12933 ENSG00000132912.8 lightgreen 5 150708440 150759109
12934 ENSG00000171155.7 lightgreen X 120625793 120630150
12935 ENSG00000102383.9 darkturquoise X 75368427 75523502
12936 ENSG00000234749.4 darkturquoise 8 7564350 7567360
12937 ENSG00000159527.3 brown 1 153297862 153310718
12938 ENSG00000259387.2 brown NA NA NA
12939 ENSG00000161980.5 royalblue 16 46407 53628
12940 ENSG00000139287.8 darkred 12 71938846 72186618
12941 ENSG00000186281.8 yellow 2 96021946 96039451
12942 ENSG00000120332.11 blue 1 175067858 175148066
12943 ENSG00000258602.1 brown 14 76959638 76965802
12944 ENSG00000104964.10 darkorange 19 3052910 3063107
12945 ENSG00000137808.12 green 15 68930504 69028889
12946 ENSG00000182979.13 darkorange 14 105419820 105470729
12947 ENSG00000090060.13 darkgreen 14 96501433 96567111
12948 ENSG00000246662.2 yellow 8 93213302 93700433
12949 ENSG00000203900.2 darkturquoise 20 63359988 63371177
12950 ENSG00000183624.9 turquoise 3 129278828 129306186
12951 ENSG00000154342.4 yellow 1 228007051 228061260
12952 ENSG00000266456.1 turquoise 18 650229 652843
12953 ENSG00000225764.1 brown 3 190120964 190144846
12954 ENSG00000225492.2 blue 1 89407679 89426243
12955 ENSG00000103018.12 white 16 69424525 69466266
12956 ENSG00000162989.3 green 2 154698299 154858352
12957 ENSG00000187664.8 darkred 19 19255641 19262796
12958 ENSG00000183718.4 midnightblue 5 181254417 181261139
12959 ENSG00000032389.8 blue 2 3188925 3377882
12960 ENSG00000106278.7 darkred 7 121873089 122062036
12961 ENSG00000022976.11 orange 14 102317377 102342702
12962 ENSG00000157093.4 brown 3 42397078 42410600
12963 ENSG00000122140.6 blue 9 135499984 135504673
12964 ENSG00000156697.8 darkgrey X 129906121 129929761
12965 ENSG00000186047.9 darkred 13 50711008 50843939
12966 ENSG00000077549.13 lightyellow 1 19338776 19485539
12967 ENSG00000070610.10 lightyellow 9 35736866 35749228
12968 ENSG00000140577.11 lightgreen 15 90529925 90645345
12969 ENSG00000214309.3 turquoise 7 100126694 100128498
12970 ENSG00000062194.11 grey60 5 57173948 57264679
12971 ENSG00000179593.11 black 17 8039017 8049134
12972 ENSG00000162244.6 lightyellow 3 51993600 51995942
12973 ENSG00000253910.1 turquoise 5 141360042 141512979
12974 ENSG00000004487.11 blue 1 23019448 23083689
12975 ENSG00000214866.3 darkred 2 3703592 3847408
12976 ENSG00000136297.10 darkred 7 4905989 4959213
12977 ENSG00000264990.1 darkred 17 34176538 34178166
12978 ENSG00000260683.1 darkred X 127660631 127662530
12979 ENSG00000221870.2 darkred X 145827410 145829850
12980 ENSG00000238025.1 darkred 13 42933858 42934892
12981 ENSG00000271028.1 darkred 11 43063637 43065932
12982 ENSG00000223731.1 darkred X 24362761 24365378
12983 ENSG00000142973.8 green 1 46757838 46819413
12984 ENSG00000198354.4 darkturquoise X 126164531 126165951
12985 ENSG00000138185.12 brown 10 95711779 95877266
12986 ENSG00000134817.9 blue 11 57233577 57237314
12987 ENSG00000213185.2 darkgrey 10 122849078 122879641
12988 ENSG00000169957.8 darkorange 16 30524001 30526821
12989 ENSG00000066427.17 darkgreen 14 92038652 92106621
12990 ENSG00000158019.16 lightgreen 2 27889941 28338901
12991 ENSG00000197136.4 turquoise 11 65615773 65637439
12992 ENSG00000219023.1 turquoise 6 35555873 35556264
12993 ENSG00000172115.4 darkgrey 7 25120091 25125361
12994 ENSGR0000205755.6 brown NA NA NA
12995 ENSG00000205755.6 brown X 1187549 1212750
12996 ENSG00000130779.15 lightgreen 12 122271432 122422632
12997 ENSG00000125630.11 royalblue 2 112541915 112577150
12998 ENSG00000163067.10 white NA NA NA
12999 ENSG00000117597.13 grey60 1 209828007 209857565
13000 ENSG00000197238.3 paleturquoise 6 27824108 27824480
13001 ENSG00000120008.11 lightgreen 10 120851175 120909524
13002 ENSG00000154727.6 grey60 21 25734570 25772460
13003 ENSG00000269480.1 yellow 19 17207138 17208010
13004 ENSG00000185379.16 darkgrey 17 35092208 35121522
13005 ENSG00000173093.8 green 12 110846769 110907535
13006 ENSG00000143512.8 turquoise 1 222522258 222548103
13007 ENSG00000102802.5 black 13 30906191 30925572
13008 ENSG00000144354.9 darkgrey 2 173354820 173368997
13009 ENSG00000152214.8 darkred 18 42743227 43115691
13010 ENSG00000177889.5 royalblue 12 93405673 93442262
13011 ENSG00000232301.1 darkred 7 101299613 101301270
13012 ENSG00000127951.5 blue 7 77193371 77199826
13013 ENSG00000180934.5 black 11 6026671 6027741
13014 ENSG00000258210.1 lightgreen 12 110387463 110445548
13015 ENSG00000180104.11 turquoise 5 443158 471937
13016 ENSG00000225807.1 blue 7 100509717 100519926
13017 ENSG00000188610.8 darkgrey 1 121167646 121185539
13018 ENSG00000258044.1 green 12 79823778 79825496
13019 ENSG00000081307.8 darkgrey 3 132654446 132678097
13020 ENSG00000120526.6 lightcyan 8 109240919 109334385
13021 ENSG00000258289.3 lightgreen 14 64914361 64944591
13022 ENSG00000115514.7 grey60 2 99318982 99340702
13023 ENSG00000183960.4 darkturquoise 3 19148454 19535646
13024 ENSG00000176472.6 turquoise 19 43525497 43536130
13025 ENSG00000197180.1 turquoise X 154424380 154428479
13026 ENSG00000174405.9 grey60 13 108207439 108218368
13027 ENSG00000110934.6 brown 12 51281038 51324668
13028 ENSG00000163875.11 darkgrey 1 37492575 37514774
13029 ENSG00000243016.1 yellow 3 127221194 127221881
13030 ENSG00000163719.14 royalblue 3 9649433 9702394
13031 ENSG00000107341.4 tan 9 33817567 33920404
13032 ENSG00000265750.1 turquoise 18 24159509 24162211
13033 ENSG00000165661.11 lightgreen 9 136206333 136245841
13034 ENSG00000225569.1 blue X 65270913 65273019
13035 ENSG00000184811.3 darkturquoise 17 1279663 1300987
13036 ENSG00000128534.3 lightcyan 7 118184032 118192824
13037 ENSG00000272157.1 black 8 24956621 24957110
13038 ENSG00000143390.13 darkgrey 1 151340640 151347357
13039 ENSG00000267552.2 black 19 37689865 37719188
13040 ENSG00000227958.1 black 9 135204722 135237597
13041 ENSG00000271148.1 black 8 49906863 49907446
13042 ENSG00000223634.1 black 2 23357516 23360376
13043 ENSG00000227293.1 black 2 66235377 66236213
13044 ENSG00000250234.1 black 5 34656412 34657250
13045 ENSG00000223198.1 black 2 231501990 231502201
13046 ENSG00000253300.1 black 8 20655691 20700134
13047 ENSG00000240497.2 black 3 171468084 171469633
13048 ENSG00000224100.1 black 21 42964639 42965363
13049 ENSG00000270712.1 black 9 19957394 19958147
13050 ENSG00000260364.1 black 16 65233056 65432820
13051 ENSG00000204612.1 black 9 77019655 77020953
13052 ENSG00000241913.1 black 17 59912197 59912366
13053 ENSG00000254613.1 black 11 123841006 123841876
13054 ENSG00000260469.1 black 15 73752317 73770613
13055 ENSG00000266279.1 black 17 8337697 8338758
13056 ENSG00000226807.2 black 8 141433829 141507230
13057 ENSG00000203257.1 black NA NA NA
13058 ENSG00000216754.2 black 6 15102946 15104130
13059 ENSG00000249150.1 black 5 116820993 116830187
13060 ENSG00000267446.1 black 17 45371402 45372057
13061 ENSG00000227013.3 black 8 8039978 8040953
13062 ENSG00000248229.1 black 4 164987265 164987787
13063 ENSG00000233064.2 black 6 5851506 5870220
13064 ENSG00000235494.1 black 9 97233201 97235014
13065 ENSG00000235902.1 black 4 185665885 185675417
13066 ENSG00000234296.1 black 10 26643228 26645016
13067 ENSG00000227338.1 black 10 3266003 3267015
13068 ENSG00000250202.2 black 4 86876338 86876652
13069 ENSG00000237586.3 black 8 124301315 124301804
13070 ENSG00000239513.1 black 3 137771949 137780878
13071 ENSG00000177504.9 black X 8169944 8171267
13072 ENSG00000254737.1 black 11 124015575 124016510
13073 ENSG00000260626.1 black 16 33533816 33534976
13074 ENSG00000232032.1 black 7 97908256 97908424
13075 ENSG00000259234.1 black 15 79191707 79283945
13076 ENSG00000240624.1 black 14 103282933 103283468
13077 ENSG00000184961.5 black 9 39983821 39984401
13078 ENSG00000244757.1 black 9 116288618 116318689
13079 ENSG00000268529.1 black 19 41134722 41137308
13080 ENSG00000259700.2 black 15 48810701 48811909
13081 ENSG00000267382.1 black 18 60611773 60654623
13082 ENSG00000254650.1 black 11 87815035 87816157
13083 ENSG00000229968.1 black X 47776827 47778697
13084 ENSG00000232799.1 black 2 209145241 209147687
13085 ENSG00000233907.1 black 1 95474737 95479356
13086 ENSG00000234953.2 black 1 81513880 81557702
13087 ENSG00000236466.1 black 6 46492052 46532758
13088 ENSG00000265125.1 black 17 33565764 33624122
13089 ENSG00000254687.1 black 8 53177571 53242683
13090 ENSG00000230725.1 black 20 25140789 25149258
13091 ENSG00000198657.3 black 11 124423942 124424871
13092 ENSG00000254575.1 black 8 14161297 14165359
13093 ENSG00000266248.1 black 19 29489775 29526948
13094 ENSG00000272634.1 black 11 4709569 4710510
13095 ENSG00000230035.2 black 1 18166929 18179346
13096 ENSG00000230156.2 black 13 106653916 106672163
13097 ENSG00000224752.1 black 3 14089107 14089871
13098 ENSG00000196156.3 black 17 41167231 41168194
13099 ENSG00000185940.9 black 11 1629775 1630707
13100 ENSG00000255030.1 black 11 124357560 124358469
13101 ENSG00000234186.2 black 16 27066707 27069165
13102 ENSG00000239674.2 black 22 32141267 32143272
13103 ENSG00000271509.1 black 8 127292233 127292440
13104 ENSG00000257904.1 black 14 29940745 29980212
13105 ENSG00000250668.1 black 5 7346986 7347977
13106 ENSG00000237136.2 black 4 145680204 145771032
13107 ENSG00000254695.1 black 11 15643885 15705368
13108 ENSG00000204007.2 black 9 135623656 135639540
13109 ENSG00000197487.4 black 19 56176020 56185775
13110 ENSG00000254880.1 black 11 125158461 125164609
13111 ENSG00000181001.1 black 11 5787854 5788816
13112 ENSG00000250529.1 black 5 5069192 5078311
13113 ENSG00000270354.1 black 2 64208498 64208716
13114 ENSG00000267746.1 black 18 34222965 34224761
13115 ENSG00000228625.1 black 1 227178333 227183444
13116 ENSG00000231069.1 black X 36985523 36986093
13117 ENSG00000189169.6 black 21 44697172 44698044
13118 ENSG00000272232.1 black 9 70579163 70579461
13119 ENSG00000231590.1 black X 102425428 102428074
13120 ENSG00000197430.6 black 10 96343216 96359365
13121 ENSG00000178243.2 black 9 135343249 135346562
13122 ENSG00000221859.1 black 21 44637356 44638455
13123 ENSG00000172320.2 black 11 59443144 59444194
13124 ENSG00000272984.1 black 7 36734004 36734535
13125 ENSG00000238034.1 black 20 21947647 21970783
13126 ENSG00000259130.1 black 14 20870278 20873592
13127 ENSG00000248828.1 black 4 143953635 144126359
13128 ENSG00000251680.1 black 5 129500361 129905917
13129 ENSG00000264985.1 black 17 73513685 73518770
13130 ENSG00000248511.1 black 4 92297251 92304178
13131 ENSG00000229588.1 black 1 166334884 166335762
13132 ENSG00000211788.2 black 14 21868839 21869365
13133 ENSG00000260771.1 black 6 168374697 168375355
13134 ENSG00000224661.1 black 2 3702585 3704153
13135 ENSG00000259223.1 black 15 60073554 60118320
13136 ENSG00000109851.5 black 11 20156155 20160613
13137 ENSG00000111049.3 black 12 80716912 80719673
13138 ENSG00000198173.3 black X 37008397 37011666
13139 ENSG00000238208.1 black 9 105182480 105186757
13140 ENSG00000261751.1 black 16 49920730 49924154
13141 ENSG00000271464.1 black X 112319952 112320417
13142 ENSG00000261624.1 black 7 141351977 141352768
13143 ENSG00000176925.5 black 11 4821386 4822414
13144 ENSG00000135355.3 black 6 89894469 89896120
13145 ENSG00000258705.2 black 14 22011910 22014964
13146 ENSG00000245729.1 black 5 8333481 8457558
13147 ENSG00000270412.1 black 9 98943337 98943775
13148 ENSG00000242417.1 black 14 48489883 48490434
13149 ENSG00000267055.1 black 7 20096137 20130475
13150 ENSG00000204663.5 black 20 23519146 23542018
13151 ENSG00000232532.1 black 6 89920196 89921760
13152 ENSG00000261629.1 black 7 141429711 141431268
13153 ENSG00000255516.1 black 11 88050106 88062110
13154 ENSG00000181786.3 black 19 8697397 8698822
13155 ENSG00000249252.1 black 4 15004942 15427914
13156 ENSG00000175325.2 black 5 177992235 177996242
13157 ENSG00000235447.2 black X 76655498 76656559
13158 ENSG00000241791.2 black 2 46448224 46448511
13159 ENSG00000220913.1 black 6 160905770 160913638
13160 ENSG00000237185.1 black 16 31648307 31649222
13161 ENSG00000229142.1 black 6 29827385 29828364
13162 ENSG00000226709.1 black 3 192516831 192521398
13163 ENSG00000157119.11 black 3 42685519 42692544
13164 ENSG00000251567.1 black 4 136118675 136395471
13165 ENSG00000235189.1 black X 129869064 129957528
13166 ENSG00000128276.6 black 22 32354885 32361161
13167 ENSG00000183024.3 black 17 3126584 3127581
13168 ENSG00000243236.2 black 6 52939726 52957521
13169 ENSG00000255203.1 black 11 86857059 86857947
13170 ENSG00000253117.4 black 8 132024220 132059380
13171 ENSG00000267238.1 black 19 28394851 28396428
13172 ENSG00000228670.4 black 2 222452400 222453126
13173 ENSG00000230317.1 black X 51095844 51171400
13174 ENSG00000096395.6 black 6 33794673 33804011
13175 ENSG00000197047.1 black NA NA NA
13176 ENSG00000255674.1 black NA NA NA
13177 ENSG00000226490.1 black 8 141514638 141518737
13178 ENSG00000259361.1 black 15 80263068 80341805
13179 ENSG00000256589.1 black 12 8254527 8308849
13180 ENSG00000259961.1 black 1 13513220 13516270
13181 ENSG00000106648.9 black 7 151956379 152019934
13182 ENSG00000221931.2 black 11 123753488 123754545
13183 ENSG00000265130.1 black NA NA NA
13184 ENSG00000169840.4 black 13 27792643 27794768
13185 ENSG00000267528.1 black 19 28883430 28953245
13186 ENSG00000187026.2 black 21 30746794 30747233
13187 ENSG00000263919.1 black NA NA NA
13188 ENSG00000166948.5 black 20 2380908 2432753
